date,city,country,aqi,pm25,pm10,o3,no2,so2,co,no,nh3
2025-04-26T19:00:00+00:00,Delhi,IN,3,31.39,73.43,74.92,10.78,3.48,304.98,0,39.74
2025-04-26T20:00:00+00:00,Delhi,IN,3,31.71,73.88,70.91,9.62,3.2,300.63,0,40.19
2025-04-26T21:00:00+00:00,Delhi,IN,3,32.07,74.18,67.55,8.55,3.02,297.95,0,40.62
2025-04-26T22:00:00+00:00,Delhi,IN,3,32.31,74.46,65.45,7.82,2.98,296.16,0,44.91
2025-04-26T23:00:00+00:00,Delhi,IN,3,33,75.56,64.49,7.57,3.11,299.25,0,53.13
2025-04-27T00:00:00+00:00,Delhi,IN,3,33.92,76.62,62.18,8.01,3.28,309.73,0,60.88
2025-04-27T01:00:00+00:00,Delhi,IN,3,34.16,76.95,56.86,9.63,3.56,329.62,0.01,66.77
2025-04-27T02:00:00+00:00,Delhi,IN,3,34.48,78.87,51.96,12.86,4.22,371.72,0.48,69.76
2025-04-27T03:00:00+00:00,Delhi,IN,3,35.22,82,55.18,14.92,4.83,408.61,1.87,67.5
2025-04-27T04:00:00+00:00,Delhi,IN,3,34.29,86.08,86.57,11.54,4.93,352.39,1.89,46.27
2025-04-27T05:00:00+00:00,Delhi,IN,3,36.63,89.24,108.39,8.57,4.79,324.84,1.47,34.51
2025-04-27T06:00:00+00:00,Delhi,IN,3,44.11,97.02,136.69,5.59,4.55,301.02,0.8,29.03
2025-04-27T07:00:00+00:00,Delhi,IN,4,31.8,86.54,143.2,1.15,2.24,160.78,0.15,8.02
2025-04-27T08:00:00+00:00,Delhi,IN,4,29.83,80.01,144.74,0.8,1.72,149.04,0.1,5.91
2025-04-27T09:00:00+00:00,Delhi,IN,4,29.98,76.83,147.94,0.84,1.68,153.8,0.1,6.22
2025-04-27T10:00:00+00:00,Delhi,IN,4,30.79,75.62,152.02,1.13,1.75,162.72,0.11,7.37
2025-04-27T11:00:00+00:00,Delhi,IN,4,31.64,75.09,153.81,1.83,1.88,174.17,0.14,9.3
2025-04-27T12:00:00+00:00,Delhi,IN,4,32.19,74.42,153.78,2.9,2.03,187.52,0.11,11.14
2025-04-27T13:00:00+00:00,Delhi,IN,4,33.26,73.53,143.78,6.21,2.47,222.47,0.05,16.81
2025-04-27T14:00:00+00:00,Delhi,IN,3,35.16,73.85,127.2,9.76,3.24,277.1,0,24.77
2025-04-27T15:00:00+00:00,Delhi,IN,3,37.12,74.93,114.05,12,4.02,327.17,0,30.98
2025-04-27T16:00:00+00:00,Delhi,IN,3,38.29,74.8,101.09,13.14,4.59,362.7,0,35.49
2025-04-27T17:00:00+00:00,Delhi,IN,3,39.75,76.06,90.99,13.96,4.99,393.93,0,38.8
2025-04-27T18:00:00+00:00,Delhi,IN,3,40.52,76.61,83.38,14.13,4.92,406.97,0,40.31
2025-04-27T19:00:00+00:00,Delhi,IN,3,40.02,75.28,77.51,12.84,4.42,393.07,0,39.69
2025-04-27T20:00:00+00:00,Delhi,IN,3,39.95,74.98,74.6,11.11,4.15,381.12,0,38.67
2025-04-27T21:00:00+00:00,Delhi,IN,3,39.93,74.55,73.37,9.39,3.93,367.78,0,37.66
2025-04-27T22:00:00+00:00,Delhi,IN,3,39.69,73.94,73.53,8,3.71,353.15,0,36.43
2025-04-27T23:00:00+00:00,Delhi,IN,3,39.62,73.93,72.27,7.22,3.53,343.99,0,36.06
2025-04-28T00:00:00+00:00,Delhi,IN,3,39.62,74.34,69.72,7.2,3.45,340.9,0,36.28
2025-04-28T01:00:00+00:00,Delhi,IN,3,39.63,75.36,65.52,8.46,3.64,350.97,0.01,36.59
2025-04-28T02:00:00+00:00,Delhi,IN,3,40.08,78.26,62.35,11.32,4.26,383.98,0.57,35.27
2025-04-28T03:00:00+00:00,Delhi,IN,3,40.49,81.91,69.57,12.5,4.76,406.32,1.98,32.15
2025-04-28T04:00:00+00:00,Delhi,IN,3,37.38,86.44,120.59,6.11,4.75,283.91,0.84,18.03
2025-04-28T05:00:00+00:00,Delhi,IN,4,39.64,90.32,144.6,3.99,5.8,261.76,0.5,14.81
2025-04-28T06:00:00+00:00,Delhi,IN,4,45.37,96.82,167.57,3.22,6.88,265.87,0.36,13.96
2025-04-28T07:00:00+00:00,Delhi,IN,4,36.18,81.45,174.61,1.67,6,211.41,0.18,7.92
2025-04-28T08:00:00+00:00,Delhi,IN,4,29.76,67.02,168.46,1.18,4.41,185.18,0.13,6.08
2025-04-28T09:00:00+00:00,Delhi,IN,4,27.35,60.86,164.94,1.1,3.73,176.19,0.11,5.73
2025-04-28T10:00:00+00:00,Delhi,IN,4,26.69,58.87,163.54,1.48,3.39,177.06,0.14,6.73
2025-04-28T11:00:00+00:00,Delhi,IN,4,26.56,58.23,160.19,2.51,3.2,185.05,0.2,8.94
2025-04-28T12:00:00+00:00,Delhi,IN,4,26,57.12,155.44,4.01,3.02,194.99,0.19,10.95
2025-04-28T13:00:00+00:00,Delhi,IN,4,25.9,56.26,145.84,6.65,3.03,219.27,0.07,14.61
2025-04-28T14:00:00+00:00,Delhi,IN,3,27.05,57.25,136.55,8.57,3.4,258.06,0,19.49
2025-04-28T15:00:00+00:00,Delhi,IN,3,29.19,59.86,132.1,9.76,4.43,296.46,0,24.18
2025-04-28T16:00:00+00:00,Delhi,IN,3,31.75,62.41,126.18,10.21,6.09,326.33,0,28.11
2025-04-28T17:00:00+00:00,Delhi,IN,3,36.24,67.1,123.83,10.19,7.65,357.49,0,31.02
2025-04-28T18:00:00+00:00,Delhi,IN,3,41.47,71.55,124.85,9.26,8.63,374.64,0,32.88
2025-04-28T19:00:00+00:00,Delhi,IN,3,46.05,75.62,130.25,6.75,9.65,363.95,0,32.52
2025-04-28T20:00:00+00:00,Delhi,IN,4,50.46,79.19,132.19,5.2,11.12,362.78,0,32.87
2025-04-28T21:00:00+00:00,Delhi,IN,4,53.5,80.91,132.41,4.14,11.87,359.36,0,32.82
2025-04-28T22:00:00+00:00,Delhi,IN,4,54.57,79.68,129.66,3.48,10.96,354.42,0,32.51
2025-04-28T23:00:00+00:00,Delhi,IN,4,55.43,78.5,124.91,3.3,9.45,358.25,0,33.6
2025-04-29T00:00:00+00:00,Delhi,IN,4,56.19,78.25,120.28,3.49,8.16,365.94,0,35.09
2025-04-29T01:00:00+00:00,Delhi,IN,4,56.23,77.82,114.35,4.49,7.41,378.17,0,35.94
2025-04-29T02:00:00+00:00,Delhi,IN,4,56.54,78.45,110.44,6.72,7.58,401.15,0.15,35.79
2025-04-29T03:00:00+00:00,Delhi,IN,4,57.18,79.51,116,7.09,8.25,407.11,0.54,34.81
2025-04-29T04:00:00+00:00,Delhi,IN,4,58.85,82.22,137.82,4.22,9.29,377.28,0.44,32.98
2025-04-29T05:00:00+00:00,Delhi,IN,4,64.61,88.24,155.89,3,9.59,375,0.33,32.76
2025-04-29T06:00:00+00:00,Delhi,IN,4,71.61,95.46,172.93,2.31,9.65,369.06,0.24,31.67
2025-04-29T07:00:00+00:00,Delhi,IN,5,58.7,81.87,182.5,1.45,8.01,298.43,0.15,21.68
2025-04-29T08:00:00+00:00,Delhi,IN,5,50.16,70.28,184.05,1.25,6.83,265.3,0.12,16.99
2025-04-29T09:00:00+00:00,Delhi,IN,5,48.3,67.07,183.94,1.33,6.41,256.69,0.12,15.86
2025-04-29T10:00:00+00:00,Delhi,IN,5,48.98,67.72,186.4,1.81,6.32,261.24,0.13,16.26
2025-04-29T11:00:00+00:00,Delhi,IN,5,50.04,69.09,185.14,2.9,6.35,271.61,0.16,17.59
2025-04-29T12:00:00+00:00,Delhi,IN,5,50.53,69.95,181.74,4.49,6.46,284.15,0.14,18.95
2025-04-29T13:00:00+00:00,Delhi,IN,4,52.12,72.5,169.09,8.52,6.89,322.93,0.05,23.11
2025-04-29T14:00:00+00:00,Delhi,IN,4,54.72,76.61,152.12,12.03,7.59,380.16,0,28.67
2025-04-29T15:00:00+00:00,Delhi,IN,4,56.93,80.09,139.26,13.91,8.22,431.04,0,33.24
2025-04-29T16:00:00+00:00,Delhi,IN,4,57.51,80.96,126.63,14.43,8.59,463.85,0,36.41
2025-04-29T17:00:00+00:00,Delhi,IN,4,58.6,82.48,116.46,14.73,9.01,496.26,0,39.14
2025-04-29T18:00:00+00:00,Delhi,IN,4,59.34,82.94,108.08,14.57,9.17,513.29,0,40.82
2025-04-29T19:00:00+00:00,Delhi,IN,4,58.76,81.06,102.93,12.43,8.97,496.9,0,40.52
2025-04-29T20:00:00+00:00,Delhi,IN,4,58.85,80.39,103.99,9.39,9.05,472.38,0,39.73
2025-04-29T21:00:00+00:00,Delhi,IN,4,59.1,80.38,108.15,6.83,9.23,444.66,0,38.57
2025-04-29T22:00:00+00:00,Delhi,IN,4,59.16,80.46,111.68,5.06,9.19,415.86,0,37.14
2025-04-29T23:00:00+00:00,Delhi,IN,4,59.96,81.31,110.4,4.39,8.59,405,0,37.06
2025-04-30T00:00:00+00:00,Delhi,IN,4,61.02,82.8,108.23,4.31,7.83,399.2,0,37.12
2025-04-30T01:00:00+00:00,Delhi,IN,4,61.56,84.43,104.65,5.27,7.22,399.46,0,36.65
2025-04-30T02:00:00+00:00,Delhi,IN,4,62.29,87.47,103.53,7.89,7.28,415.69,0.19,35.37
2025-04-30T03:00:00+00:00,Delhi,IN,4,62.69,89.78,114.14,8.3,7.77,409.76,0.63,32.18
2025-04-30T04:00:00+00:00,Delhi,IN,4,63.5,91.2,143.34,4.07,8.83,354.03,0.38,26.53
2025-04-30T05:00:00+00:00,Delhi,IN,4,68.17,95.67,159.46,2.82,9.02,350.06,0.29,26.37
2025-04-30T06:00:00+00:00,Delhi,IN,5,75.4,102.56,174.61,2.25,9.01,353.62,0.23,26.75
2025-04-30T07:00:00+00:00,Delhi,IN,5,62.94,84.98,181.53,1.35,7.61,293.09,0.12,18.88
2025-04-30T08:00:00+00:00,Delhi,IN,4,51.31,69.33,178.82,1.22,6.31,257.63,0.08,15.01
2025-04-30T09:00:00+00:00,Delhi,IN,4,46.42,62.68,175.84,1.4,5.74,246.75,0.06,14.04
2025-04-30T10:00:00+00:00,Delhi,IN,4,44.31,59.74,174.13,1.94,5.52,248.54,0.06,14.36
2025-04-30T11:00:00+00:00,Delhi,IN,4,44.32,59.58,171.38,3.02,5.51,258.5,0.1,15.68
2025-04-30T12:00:00+00:00,Delhi,IN,4,44.55,59.81,168.02,4.42,5.52,271.15,0.1,16.93
2025-04-30T13:00:00+00:00,Delhi,IN,4,45.98,61.69,162.16,6.51,5.73,293.36,0.05,19.28
2025-04-30T14:00:00+00:00,Delhi,IN,4,48.91,65.54,154.29,8.17,6.21,327,0,22.97
2025-04-30T15:00:00+00:00,Delhi,IN,4,51.84,69.17,147.48,8.95,6.76,359.09,0,26.53
2025-04-30T16:00:00+00:00,Delhi,IN,4,54.11,71.62,139.05,8.97,7.4,381.95,0,29.6
2025-04-30T17:00:00+00:00,Delhi,IN,4,57.47,75.43,133.73,8.79,8.44,405.34,0,32.31
2025-04-30T18:00:00+00:00,Delhi,IN,4,60.42,78.48,130.43,8.13,9.46,416.21,0,33.85
2025-04-30T19:00:00+00:00,Delhi,IN,4,61.8,79.58,127.48,6.75,9.86,410.05,0,34
2025-04-30T20:00:00+00:00,Delhi,IN,4,63.26,80.96,124.45,5.61,9.98,408.27,0,34.86
2025-04-30T21:00:00+00:00,Delhi,IN,4,64.64,82.6,121.98,4.6,10.4,404.66,0,35.33
2025-04-30T22:00:00+00:00,Delhi,IN,4,65.74,83.97,118.88,3.9,11,400.49,0,35.2
2025-04-30T23:00:00+00:00,Delhi,IN,4,67.2,85.52,115.09,3.58,11.39,402.19,0,35.21
2025-05-01T00:00:00+00:00,Delhi,IN,4,68.38,86.57,111.72,3.57,11.05,405.49,0,35.23
2025-05-01T01:00:00+00:00,Delhi,IN,4,68.03,86.06,107.08,4.3,10.14,408.9,0,36.71
2025-05-01T02:00:00+00:00,Delhi,IN,4,66.89,85.38,104.48,6.22,9.51,422.54,0.13,37.63
2025-05-01T03:00:00+00:00,Delhi,IN,4,64.95,83.84,111.68,6.91,9.42,424.14,0.47,35.63
2025-05-01T04:00:00+00:00,Delhi,IN,4,63.56,82.26,137.21,3.99,10.24,386.26,0.37,29.53
2025-05-01T05:00:00+00:00,Delhi,IN,4,66.43,84.84,155.26,2.73,10.3,370.83,0.28,27.45
2025-05-01T06:00:00+00:00,Delhi,IN,4,71.34,89.54,170.61,2.12,10.21,359.55,0.22,26.06
2025-05-01T07:00:00+00:00,Delhi,IN,4,66.18,82.69,179.19,1.48,9.28,311.28,0.13,19.64
2025-05-01T08:00:00+00:00,Delhi,IN,4,59.44,74.58,177.13,1.44,7.96,282.87,0.09,16.71
2025-05-01T09:00:00+00:00,Delhi,IN,4,56.21,70.75,174.22,1.71,7.36,273.41,0.05,16.13
2025-05-01T10:00:00+00:00,Delhi,IN,4,54.12,68.47,171.35,2.38,7.08,273.99,0.04,16.99
2025-05-01T11:00:00+00:00,Delhi,IN,4,53.34,67.8,167.18,3.64,6.94,281.84,0.07,19.04
2025-05-01T12:00:00+00:00,Delhi,IN,4,52.89,67.53,162.87,5.2,6.86,292.41,0.07,21.06
2025-05-01T13:00:00+00:00,Delhi,IN,4,54.34,69.6,157.3,7.32,7.04,315.05,0.04,24.52
2025-05-01T14:00:00+00:00,Delhi,IN,4,57.96,74.18,150.86,8.71,7.56,350.91,0,29.24
2025-05-01T15:00:00+00:00,Delhi,IN,4,62.25,79.2,146.14,9.27,8.34,389.16,0,33.83
2025-05-01T16:00:00+00:00,Delhi,IN,4,65.03,81.92,139.77,9.11,9.41,416.88,0,37.23
2025-05-01T17:00:00+00:00,Delhi,IN,4,66.03,82.57,136.23,8.66,10.74,439.31,0,39.76
2025-05-01T18:00:00+00:00,Delhi,IN,4,62.56,77.88,135.31,7.51,11.35,438.92,0,40.36
2025-05-01T19:00:00+00:00,Delhi,IN,4,54.86,68.4,138.27,5.24,11.27,408.64,0,37.34
2025-05-01T20:00:00+00:00,Delhi,IN,4,51.02,63.81,136.21,4.24,11.47,399.72,0,37.32
2025-05-01T21:00:00+00:00,Delhi,IN,3,49.77,62.59,131.68,3.68,11.94,397.76,0,38.02
2025-05-01T22:00:00+00:00,Delhi,IN,3,49.76,62.91,125.64,3.36,11.94,398.65,0,38.7
2025-05-01T23:00:00+00:00,Delhi,IN,4,50.78,64.27,120.47,3.2,11.32,403.2,0,39.56
2025-05-02T00:00:00+00:00,Delhi,IN,4,52,65.72,116.54,3.25,10.32,409.35,0,40.19
2025-05-02T01:00:00+00:00,Delhi,IN,4,53.14,66.82,112.61,3.87,9.51,417.48,0,39.93
2025-05-02T02:00:00+00:00,Delhi,IN,4.5555830001831055,0,0,110.31,5.62,9.62,436.25,0.05,37.97
2025-05-02T03:00:00+00:00,Delhi,IN,4,55.2,66.74,111.36,6.92,9.88,451.2,0.15,33.68
2025-05-02T04:00:00+00:00,Delhi,IN,4,55.78,65.22,117.88,6.29,9.73,447.09,0.23,27.27
2025-05-02T05:00:00+00:00,Delhi,IN,4,56.98,65.48,126.98,5.45,9.19,447.03,0.33,24.41
2025-05-02T06:00:00+00:00,Delhi,IN,4,61.47,69.64,142.98,3.97,8.44,439.64,0.29,22.31
2025-05-02T07:00:00+00:00,Delhi,IN,4,62.94,71.7,162.42,2.09,6.38,373.29,0.12,17.28
2025-05-02T08:00:00+00:00,Delhi,IN,4,59.05,69.26,163.41,1.75,5.3,336.19,0.09,15.55
2025-05-02T09:00:00+00:00,Delhi,IN,4,57.1,68.19,161.55,1.9,4.97,326.2,0.08,15.24
2025-05-02T10:00:00+00:00,Delhi,IN,4,56.04,68.06,163.07,2.14,4.81,326.1,0.07,15.49
2025-05-02T11:00:00+00:00,Delhi,IN,4,53.81,66.38,161.94,2.58,4.58,323.9,0.05,15.95
2025-05-02T12:00:00+00:00,Delhi,IN,4,52.4,65.03,160.27,3.28,4.48,328.67,0.03,16.73
2025-05-02T13:00:00+00:00,Delhi,IN,4,52.33,64.9,152.93,5.61,4.55,352.94,0.02,20.75
2025-05-02T14:00:00+00:00,Delhi,IN,4,53.87,66.78,142.94,8.1,4.76,396.3,0,27.22
2025-05-02T15:00:00+00:00,Delhi,IN,4,55.28,68.6,134.9,9.25,4.87,437.31,0,32.78
2025-05-02T16:00:00+00:00,Delhi,IN,4,55.75,69.27,124.74,9.94,4.75,472.59,0,38.19
2025-05-02T17:00:00+00:00,Delhi,IN,4,56.58,70.62,114.41,10.88,4.58,514.76,0,43.89
2025-05-02T18:00:00+00:00,Delhi,IN,4,56.78,70.87,105.4,11.34,4.25,544.15,0,47.97
2025-05-02T19:00:00+00:00,Delhi,IN,4,56.65,70.07,99.77,10.25,3.8,548.89,0,49.28
2025-05-02T20:00:00+00:00,Delhi,IN,4,58.24,71.31,94.18,8.75,3.5,556.94,0,50.62
2025-05-02T21:00:00+00:00,Delhi,IN,4,60.29,73.14,89.07,7.67,3.4,567.5,0,50.88
2025-05-02T22:00:00+00:00,Delhi,IN,4,62.26,74.95,83.09,7.08,3.36,578.11,0,50.83
2025-05-02T23:00:00+00:00,Delhi,IN,4,64.21,77.03,76.16,7.1,3.24,597.41,0,52.12
2025-05-03T00:00:00+00:00,Delhi,IN,4,66.56,79.8,69.63,7.68,3.18,622.9,0,52.97
2025-05-03T01:00:00+00:00,Delhi,IN,4,68.39,82.39,63.68,9.16,3.52,653.4,0.01,53.53
2025-05-03T02:00:00+00:00,Delhi,IN,4,68.5,83.48,62.84,11.43,4.59,679.95,0.34,53.14
2025-05-03T03:00:00+00:00,Delhi,IN,4,67.12,82.09,78.5,11.26,6.38,659.41,0.98,47.61
2025-05-03T04:00:00+00:00,Delhi,IN,4,55.58,67.62,129.3,5.31,8.59,492.11,0.44,29.18
2025-05-03T05:00:00+00:00,Delhi,IN,4,50.11,61.41,150.7,3.25,7.03,439.48,0.27,25.31
2025-05-03T06:00:00+00:00,Delhi,IN,4,51.59,62.79,163.07,2.36,5.89,415.56,0.18,23.77
2025-05-03T07:00:00+00:00,Delhi,IN,4,46.58,60.89,164.32,1.31,3.49,342,0.09,16.34
2025-05-03T08:00:00+00:00,Delhi,IN,4,43.67,63.36,156.68,1.03,2.45,294.73,0.05,13.06
2025-05-03T09:00:00+00:00,Delhi,IN,4,41.67,61.93,151.79,1.12,2.17,277.74,0.02,12.28
2025-05-03T10:00:00+00:00,Delhi,IN,4,39.43,58.86,146.68,1.35,1.88,267.61,0.01,12.24
2025-05-03T11:00:00+00:00,Delhi,IN,4,37.92,56.42,142.37,1.77,1.8,262.57,0,12.92
2025-05-03T12:00:00+00:00,Delhi,IN,3,37.12,55.22,138.81,2.24,1.82,260.43,0,13.68
2025-05-03T13:00:00+00:00,Delhi,IN,3,38.59,57.58,125.01,6.19,2.2,295.35,0.01,24.3
2025-05-03T14:00:00+00:00,Delhi,IN,3,41.44,62.35,107.42,10.86,2.86,355.61,0,40.44
2025-05-03T15:00:00+00:00,Delhi,IN,3,44.03,67.15,94.95,13.63,3.43,408.14,0,55.37
2025-05-03T16:00:00+00:00,Delhi,IN,3,45.96,70.7,85.37,15.03,3.82,448.11,0,69.17
2025-05-03T17:00:00+00:00,Delhi,IN,3,47.83,73.79,77.06,15.67,3.92,482.82,0,77.37
2025-05-03T18:00:00+00:00,Delhi,IN,3,49.15,75.27,68.81,15.8,3.55,503.97,0,80.15
2025-05-03T19:00:00+00:00,Delhi,IN,3,49.41,74.36,60.84,14.77,2.71,507.02,0,74.53
2025-05-03T20:00:00+00:00,Delhi,IN,3,49.71,74.05,55.38,13.34,2.15,512.52,0,71.29
2025-05-03T21:00:00+00:00,Delhi,IN,4,50.05,73.84,51.34,12.23,1.79,521.86,0,69.8
2025-05-03T22:00:00+00:00,Delhi,IN,3,49.89,73.05,49.15,11.12,1.58,524.81,0,67.95
2025-05-03T23:00:00+00:00,Delhi,IN,4,50.33,73.08,47.86,10.23,1.47,525.97,0,66.91
2025-05-04T00:00:00+00:00,Delhi,IN,4,50.76,73.44,46.1,9.91,1.41,530.42,0,67.07
2025-05-04T01:00:00+00:00,Delhi,IN,4,50.64,73.81,43.6,10.58,1.54,540.23,0.01,66.47
2025-05-04T02:00:00+00:00,Delhi,IN,4,50.35,75.21,42.59,12.78,1.99,563.99,0.4,63.42
2025-05-04T03:00:00+00:00,Delhi,IN,4,50.18,76.78,52.97,13.78,2.43,562.04,1,56.63
2025-05-04T04:00:00+00:00,Delhi,IN,3,46.66,75.22,104.84,6.65,2.77,407.57,0.37,32.75
2025-05-04T05:00:00+00:00,Delhi,IN,3,46.13,76.5,121.37,4.42,2.58,357.06,0.26,26.96
2025-05-04T06:00:00+00:00,Delhi,IN,3,46.99,78.98,132.05,3.41,2.4,332.55,0.2,25.26
2025-05-04T07:00:00+00:00,Delhi,IN,3,37.95,79.39,130.51,1.35,1.23,228.99,0.07,12.72
2025-05-04T08:00:00+00:00,Delhi,IN,3,36.29,85.65,125.26,0.92,0.88,192.27,0.06,9.16
2025-05-04T09:00:00+00:00,Delhi,IN,3,36.54,87.95,123.99,0.91,0.85,185.26,0.07,8.72
2025-05-04T10:00:00+00:00,Delhi,IN,3,37.18,90.3,124.47,1.04,0.89,185.11,0.08,9.11
2025-05-04T11:00:00+00:00,Delhi,IN,3,37.58,91.52,124.02,1.37,0.97,187.55,0.08,10.01
2025-05-04T12:00:00+00:00,Delhi,IN,3,37.37,91.05,122.68,1.89,1.05,191.2,0.06,11
2025-05-04T13:00:00+00:00,Delhi,IN,3,36.74,86.37,114.17,4.56,1.35,217.85,0.03,17.74
2025-05-04T14:00:00+00:00,Delhi,IN,3,36.86,81.39,101.94,7.8,1.86,265.75,0,28.53
2025-05-04T15:00:00+00:00,Delhi,IN,3,37.5,77.72,92.66,9.82,2.24,312.02,0,37.18
2025-05-04T16:00:00+00:00,Delhi,IN,3,37.31,72.82,84.11,10.88,2.45,346.45,0,43.31
2025-05-04T17:00:00+00:00,Delhi,IN,3,37.74,70.42,77.71,11.71,2.64,382.19,0,48.62
2025-05-04T18:00:00+00:00,Delhi,IN,3,38.15,68.59,71.98,12.21,2.65,407.47,0,52.43
2025-05-04T19:00:00+00:00,Delhi,IN,3,37.86,66.15,67.51,11.6,2.44,412.17,0,53.91
2025-05-04T20:00:00+00:00,Delhi,IN,3,37.63,64.83,65.62,10.3,2.35,411.47,0,53.9
2025-05-04T21:00:00+00:00,Delhi,IN,3,37.08,64.18,66.03,8.66,2.3,399.59,0,52.58
2025-05-04T22:00:00+00:00,Delhi,IN,3,37.06,64.43,64.03,7.71,2.17,388.62,0,53.56
2025-05-04T23:00:00+00:00,Delhi,IN,3,38.16,65.53,57.77,7.9,2.04,397.52,0,60.51
2025-05-05T00:00:00+00:00,Delhi,IN,3,39.28,67.04,52.27,8.53,2.03,412.58,0,68.55
2025-05-05T01:00:00+00:00,Delhi,IN,3,39.87,68.31,46.6,10.23,2.26,439.74,0.02,75.09
2025-05-05T02:00:00+00:00,Delhi,IN,3,40.72,70.98,41.88,13.47,2.89,490.35,0.74,77.37
2025-05-05T03:00:00+00:00,Delhi,IN,3,42.12,74.36,44.67,15.24,3.4,538.92,2.57,75.18
2025-05-05T04:00:00+00:00,Delhi,IN,3,38.47,81.54,94.04,5.93,3.02,333.76,0.46,35.25
2025-05-05T05:00:00+00:00,Delhi,IN,3,39.22,83.55,106.39,4.28,2.85,301.14,0.24,28.7
2025-05-05T06:00:00+00:00,Delhi,IN,3,41.17,84.99,112.64,3.71,2.83,295.4,0.17,27.23
2025-05-05T07:00:00+00:00,Delhi,IN,3,36.89,85.87,114.32,2.09,1.6,218.13,0.06,15.82
2025-05-05T08:00:00+00:00,Delhi,IN,3,33.99,86.33,111.68,1.53,1.06,178.09,0.03,10.71
2025-05-05T09:00:00+00:00,Delhi,IN,3,32.95,85.96,110.38,1.47,0.96,167.39,0.02,9.59
2025-05-05T10:00:00+00:00,Delhi,IN,3,33.08,87.19,110.35,1.74,0.96,166.69,0.03,10.17
2025-05-05T11:00:00+00:00,Delhi,IN,3,33.25,87.64,108.77,2.35,1.03,170.47,0.03,11.64
2025-05-05T12:00:00+00:00,Delhi,IN,3,33.46,87.81,107.04,3.17,1.11,176.84,0.02,13.21
2025-05-05T13:00:00+00:00,Delhi,IN,3,34.19,85.63,100.25,6.02,1.55,206.19,0.01,19.13
2025-05-05T14:00:00+00:00,Delhi,IN,3,35.95,84.04,91.11,9.37,2.24,254.96,0,27.52
2025-05-05T15:00:00+00:00,Delhi,IN,3,38,83.71,84.84,11.18,2.73,296.9,0,33.83
2025-05-05T16:00:00+00:00,Delhi,IN,3,39.3,82.65,75.82,12.5,2.96,332.31,0,40.17
2025-05-05T17:00:00+00:00,Delhi,IN,3,41.51,85.24,67.03,14.44,3.18,379.94,0,48.84
2025-05-05T18:00:00+00:00,Delhi,IN,3,43.26,87.33,60.26,15.8,3.13,411.24,0,57.73
2025-05-05T19:00:00+00:00,Delhi,IN,3,44.36,87.61,55.55,15.67,2.86,418.14,0,66.41
2025-05-05T20:00:00+00:00,Delhi,IN,3,45.55,87.78,52.66,14.31,2.61,422.77,0,69.79
2025-05-05T21:00:00+00:00,Delhi,IN,3,46.56,86.74,50.52,12.75,2.41,429.11,0,70.1
2025-05-05T22:00:00+00:00,Delhi,IN,3,47.1,84.56,48.93,11.45,2.26,438.58,0,68.85
2025-05-05T23:00:00+00:00,Delhi,IN,3,47.6,82.41,47.65,10.53,2.17,450.99,0,67.76
2025-05-06T00:00:00+00:00,Delhi,IN,3,47.75,80.13,47.08,10.08,2.21,464.57,0,65.74
2025-05-06T01:00:00+00:00,Delhi,IN,3,47.05,77.44,46.52,10.59,2.58,483.64,0.04,63.02
2025-05-06T02:00:00+00:00,Delhi,IN,3,46.89,77.62,46.77,12,3.22,521.13,1.12,61.4
2025-05-06T03:00:00+00:00,Delhi,IN,3,49.03,81.36,58.8,11.71,3.99,537.69,2.68,57.42
2025-05-06T04:00:00+00:00,Delhi,IN,3,44.09,78.59,108.37,3.82,4.59,339.18,0.42,30.05
2025-05-06T05:00:00+00:00,Delhi,IN,3,38.66,72.36,117.76,2.2,3.54,276.69,0.17,22.69
2025-05-06T06:00:00+00:00,Delhi,IN,3,38.17,70.28,121.12,1.83,3.25,259.06,0.12,20.91
2025-05-06T07:00:00+00:00,Delhi,IN,3,34.18,61.95,120.69,1.52,2.81,231.01,0.09,16.81
2025-05-06T08:00:00+00:00,Delhi,IN,3,29.15,51.74,118.18,1.3,2.26,203.76,0.1,13.39
2025-05-06T09:00:00+00:00,Delhi,IN,3,26.29,45.78,117.19,1.21,1.84,187.67,0.09,11.66
2025-05-06T10:00:00+00:00,Delhi,IN,3,24.65,42.19,117.26,1.34,1.58,179.49,0.09,10.97
2025-05-06T11:00:00+00:00,Delhi,IN,3,23.31,39.54,116.18,1.77,1.44,177.28,0.09,11.22
2025-05-06T12:00:00+00:00,Delhi,IN,3,22.01,37.14,114.15,2.43,1.37,178.6,0.07,11.75
2025-05-06T13:00:00+00:00,Delhi,IN,3,22.49,37.98,101.58,7.1,1.81,220.53,0.05,20.26
2025-05-06T14:00:00+00:00,Delhi,IN,2,24.81,42.55,85.44,12.53,2.72,292.59,0,33.45
2025-05-06T15:00:00+00:00,Delhi,IN,3,27.51,47.65,74.69,15.73,3.57,357.03,0,45.54
2025-05-06T16:00:00+00:00,Delhi,IN,3,29.61,50.94,66.52,17.13,4.06,402.25,0,53.88
2025-05-06T17:00:00+00:00,Delhi,IN,3,31.34,52.45,59.77,17.63,4.01,437.22,0,54.94
2025-05-06T18:00:00+00:00,Delhi,IN,3,31.78,50.79,56.6,17,3.55,443.15,0,53.55
2025-05-06T19:00:00+00:00,Delhi,IN,3,29.06,43.86,68.24,11.03,2.83,358.24,0,41.4
