date,city,country,aqi,pm25,pm10,o3,no2,so2,co,no,nh3,aqi_cpcb,aqi_category
2024-12-15T16:00:00+00:00,Delhi,IN,5.0,613.4,784.31,0.0,191.93,99.18,8010.86,79.57,72.96,400,Very Poor
2024-12-15T17:00:00+00:00,Delhi,IN,5.0,662.31,848.0,0.0,183.7,91.55,8438.11,86.72,77.01,400,Very Poor
2024-12-15T18:00:00+00:00,Delhi,IN,5.0,650.04,835.62,0.0,174.11,80.11,8117.68,84.04,72.96,400,Very Poor
2024-12-15T19:00:00+00:00,Delhi,IN,5.0,589.29,761.72,0.0,163.14,63.9,7156.37,70.63,55.73,400,Very Poor
2024-12-15T20:00:00+00:00,Delhi,IN,5.0,551.5,710.65,0.0,153.54,57.7,6462.1,59.01,41.04,400,Very Poor
2024-12-15T21:00:00+00:00,Delhi,IN,5.0,519.98,663.77,0.0,141.2,52.45,5767.82,48.73,30.15,400,Very Poor
2024-12-15T22:00:00+00:00,Delhi,IN,5.0,490.81,620.74,0.0,127.49,47.21,5020.14,38.44,23.31,400,Very Poor
2024-12-15T23:00:00+00:00,Delhi,IN,5.0,473.71,591.88,0.0,117.9,40.05,4592.9,33.08,15.96,400,Very Poor
2024-12-16T00:00:00+00:00,Delhi,IN,5.0,475.72,585.97,0.0,113.79,35.29,4539.49,35.76,10.89,400,Very Poor
2024-12-16T01:00:00+00:00,Delhi,IN,5.0,509.85,615.8,0.0,109.67,37.67,4966.74,52.75,11.02,400,Very Poor
2024-12-16T02:00:00+00:00,Delhi,IN,5.0,588.59,703.27,0.0,108.3,47.68,6195.07,93.88,14.06,400,Very Poor
2024-12-16T03:00:00+00:00,Delhi,IN,5.0,642.76,761.86,0.53,106.93,54.84,7156.37,135.9,14.82,400,Very Poor
2024-12-16T04:00:00+00:00,Delhi,IN,5.0,581.08,678.17,4.52,106.93,63.9,6355.29,111.76,19.76,400,Very Poor
2024-12-16T05:00:00+00:00,Delhi,IN,5.0,607.21,706.76,13.41,128.87,76.29,6568.91,100.14,30.65,400,Very Poor
2024-12-16T06:00:00+00:00,Delhi,IN,5.0,647.05,747.87,36.48,169.99,96.32,6675.72,68.84,40.02,400,Very Poor
2024-12-16T07:00:00+00:00,Delhi,IN,5.0,450.49,499.92,121.59,109.67,150.68,3124.24,14.53,14.19,400,Very Poor
2024-12-16T08:00:00+00:00,Delhi,IN,5.0,393.57,434.91,161.65,90.48,141.14,2483.37,8.49,9.75,400,Very Poor
2024-12-16T09:00:00+00:00,Delhi,IN,5.0,366.2,405.29,178.81,89.11,143.05,2296.45,6.09,10.51,400,Very Poor
2024-12-16T10:00:00+00:00,Delhi,IN,5.0,411.35,462.96,154.5,122.01,148.77,2990.72,6.43,19.25,400,Very Poor
2024-12-16T11:00:00+00:00,Delhi,IN,5.0,505.01,578.07,87.26,189.19,143.05,4325.87,5.92,30.91,400,Very Poor
2024-12-16T12:00:00+00:00,Delhi,IN,5.0,582.82,677.3,11.35,254.99,133.51,5714.42,12.52,40.53,400,Very Poor
2024-12-16T13:00:00+00:00,Delhi,IN,5.0,674.3,793.86,0.0,260.47,127.79,7263.18,53.64,53.2,400,Very Poor
2024-12-16T14:00:00+00:00,Delhi,IN,5.0,796.79,948.83,0.0,252.25,123.98,8758.54,89.41,69.92,400,Very Poor
2024-12-16T15:00:00+00:00,Delhi,IN,5.0,909.73,1093.36,0.0,238.54,117.3,10040.28,109.08,81.06,400,Very Poor
2024-12-16T16:00:00+00:00,Delhi,IN,5.0,1006.12,1212.12,0.0,230.31,112.53,10894.78,119.81,85.12,400,Very Poor
2024-12-16T17:00:00+00:00,Delhi,IN,5.0,1080.45,1301.44,0.0,222.09,119.21,11642.46,128.75,86.13,400,Very Poor
2024-12-16T18:00:00+00:00,Delhi,IN,5.0,1086.75,1309.66,0.0,216.6,127.79,11428.83,126.96,86.13,400,Very Poor
2024-12-16T19:00:00+00:00,Delhi,IN,5.0,1035.37,1247.13,0.0,205.64,120.16,10574.34,111.76,71.94,400,Very Poor
2024-12-16T20:00:00+00:00,Delhi,IN,5.0,992.7,1189.53,0.0,194.67,84.88,9719.85,93.88,39.52,400,Very Poor
2024-12-16T21:00:00+00:00,Delhi,IN,5.0,942.97,1117.28,0.0,174.11,55.79,8651.73,75.1,17.73,400,Very Poor
2024-12-16T22:00:00+00:00,Delhi,IN,5.0,868.3,995.49,0.0,148.06,41.01,7370.0,53.2,11.27,400,Very Poor
2024-12-16T23:00:00+00:00,Delhi,IN,5.0,823.55,914.1,0.0,130.24,39.1,6462.1,40.68,11.53,400,Very Poor
2024-12-17T00:00:00+00:00,Delhi,IN,5.0,821.06,895.83,0.0,123.38,45.78,6248.47,41.13,14.44,400,Very Poor
2024-12-17T01:00:00+00:00,Delhi,IN,5.0,864.19,933.63,0.0,123.38,58.65,6729.13,59.01,19.0,400,Very Poor
2024-12-17T02:00:00+00:00,Delhi,IN,5.0,959.27,1034.62,0.0,128.87,61.99,8010.86,105.5,17.23,400,Very Poor
2024-12-17T03:00:00+00:00,Delhi,IN,5.0,1036.29,1109.9,0.01,135.72,66.76,9292.6,160.93,12.29,400,Very Poor
2024-12-17T04:00:00+00:00,Delhi,IN,5.0,995.47,1054.39,0.65,142.57,97.27,8438.11,148.42,4.37,400,Very Poor
2024-12-17T05:00:00+00:00,Delhi,IN,5.0,1048.67,1122.86,3.84,163.14,96.32,9185.79,164.51,10.51,400,Very Poor
2024-12-17T06:00:00+00:00,Delhi,IN,5.0,1116.54,1205.07,12.52,219.35,107.77,10147.09,159.14,19.25,400,Very Poor
2024-12-17T07:00:00+00:00,Delhi,IN,5.0,853.6,913.27,33.97,238.54,312.81,5714.42,80.47,0.22,400,Very Poor
2024-12-17T08:00:00+00:00,Delhi,IN,5.0,809.93,868.85,42.56,257.73,339.51,5340.58,61.69,0.38,400,Very Poor
2024-12-17T09:00:00+00:00,Delhi,IN,5.0,804.49,865.21,43.99,276.92,366.21,5233.76,46.04,0.8,400,Very Poor
2024-12-17T10:00:00+00:00,Delhi,IN,5.0,859.57,930.88,29.68,307.08,370.03,5661.01,41.13,6.27,400,Very Poor
2024-12-17T11:00:00+00:00,Delhi,IN,5.0,973.61,1064.71,8.4,339.98,331.88,6835.94,56.33,18.49,400,Very Poor
2024-12-17T12:00:00+00:00,Delhi,IN,5.0,1050.01,1161.72,0.65,345.47,282.29,7904.05,85.83,28.88,400,Very Poor
2024-12-17T13:00:00+00:00,Delhi,IN,5.0,1102.42,1233.57,0.0,334.5,234.6,8651.73,109.08,39.52,400,Very Poor
2024-12-17T14:00:00+00:00,Delhi,IN,5.0,1118.15,1271.18,0.0,301.6,183.11,8865.36,108.18,50.16,400,Very Poor
2024-12-17T15:00:00+00:00,Delhi,IN,5.0,1065.23,1228.8,0.0,246.76,133.51,8224.49,89.41,52.69,400,Very Poor
2024-12-17T16:00:00+00:00,Delhi,IN,5.0,983.98,1141.33,0.0,197.41,97.27,7370.0,67.95,45.6,400,Very Poor
2024-12-17T17:00:00+00:00,Delhi,IN,5.0,912.19,1059.79,0.0,160.4,79.15,6675.72,54.54,33.94,400,Very Poor
2024-12-17T18:00:00+00:00,Delhi,IN,5.0,828.69,957.33,0.0,135.72,64.85,5874.63,41.57,19.51,400,Very Poor
2024-12-17T19:00:00+00:00,Delhi,IN,5.0,737.53,844.56,0.01,120.64,51.98,4859.92,27.05,8.74,400,Very Poor
2024-12-17T20:00:00+00:00,Delhi,IN,5.0,677.62,766.87,0.04,109.67,43.39,4272.46,16.54,5.57,400,Very Poor
2024-12-17T21:00:00+00:00,Delhi,IN,5.0,637.43,711.74,0.2,100.08,36.24,3898.62,9.95,4.31,400,Very Poor
2024-12-17T22:00:00+00:00,Delhi,IN,5.0,600.85,661.58,0.7,87.05,30.28,3578.19,6.26,3.83,400,Very Poor
2024-12-17T23:00:00+00:00,Delhi,IN,5.0,566.14,616.6,1.36,75.4,27.18,3284.45,4.58,3.93,400,Very Poor
2024-12-18T00:00:00+00:00,Delhi,IN,5.0,539.83,584.29,0.84,68.55,26.23,3150.94,6.82,4.5,400,Very Poor
2024-12-18T01:00:00+00:00,Delhi,IN,5.0,540.47,586.45,0.09,65.8,30.52,3417.97,19.0,6.71,400,Very Poor
2024-12-18T02:00:00+00:00,Delhi,IN,5.0,589.65,650.19,0.0,69.92,40.53,4379.27,50.07,10.39,400,Very Poor
2024-12-18T03:00:00+00:00,Delhi,IN,5.0,641.18,707.29,0.17,79.51,49.11,5340.58,83.15,12.92,400,Very Poor
2024-12-18T04:00:00+00:00,Delhi,IN,5.0,671.7,741.64,1.31,85.68,58.17,5928.04,101.92,14.19,400,Very Poor
2024-12-18T05:00:00+00:00,Delhi,IN,5.0,709.49,790.86,5.68,100.08,73.43,6515.5,111.76,22.8,400,Very Poor
2024-12-18T06:00:00+00:00,Delhi,IN,5.0,750.01,838.06,20.21,143.95,96.32,6835.94,92.09,34.96,400,Very Poor
2024-12-18T07:00:00+00:00,Delhi,IN,5.0,464.69,508.04,94.41,115.16,171.66,3097.53,19.22,10.64,400,Very Poor
2024-12-18T08:00:00+00:00,Delhi,IN,5.0,400.92,439.43,115.87,104.19,179.29,2429.96,12.85,6.59,400,Very Poor
2024-12-18T09:00:00+00:00,Delhi,IN,5.0,411.0,451.28,130.18,111.04,186.92,2483.37,10.06,7.98,400,Very Poor
2024-12-18T10:00:00+00:00,Delhi,IN,5.0,437.13,482.25,125.89,128.87,188.83,2777.1,7.1,13.3,400,Very Poor
2024-12-18T11:00:00+00:00,Delhi,IN,5.0,458.34,508.43,101.57,148.06,167.85,3204.35,3.49,20.01,400,Very Poor
2024-12-18T12:00:00+00:00,Delhi,IN,5.0,447.58,498.35,68.66,154.91,135.42,3391.27,0.45,24.07,400,Very Poor
2024-12-18T13:00:00+00:00,Delhi,IN,5.0,492.85,559.68,10.28,197.41,115.39,4592.9,13.41,37.49,400,Very Poor
2024-12-18T14:00:00+00:00,Delhi,IN,5.0,605.15,706.41,0.0,202.89,105.86,6515.5,64.37,57.76,400,Very Poor
2024-12-18T15:00:00+00:00,Delhi,IN,5.0,697.89,829.0,0.0,194.67,97.27,7797.24,95.67,68.9,400,Very Poor
2024-12-18T16:00:00+00:00,Delhi,IN,5.0,757.52,909.3,0.0,186.44,88.69,8438.11,111.76,72.96,400,Very Poor
2024-12-18T17:00:00+00:00,Delhi,IN,5.0,791.81,953.14,0.0,175.48,79.15,8865.36,121.59,65.86,400,Very Poor
2024-12-18T18:00:00+00:00,Delhi,IN,5.0,768.84,921.08,0.0,163.14,62.94,8544.92,121.59,42.05,400,Very Poor
2024-12-18T19:00:00+00:00,Delhi,IN,5.0,657.54,780.22,0.0,148.06,43.87,7156.37,99.24,21.03,400,Very Poor
2024-12-18T20:00:00+00:00,Delhi,IN,5.0,566.84,666.5,0.0,137.09,37.19,5821.23,73.31,14.69,400,Very Poor
2024-12-18T21:00:00+00:00,Delhi,IN,5.0,513.34,598.39,0.0,130.24,36.24,5020.14,54.99,13.68,400,Very Poor
2024-12-18T22:00:00+00:00,Delhi,IN,5.0,489.01,565.91,0.0,124.75,39.1,4592.9,45.15,14.69,400,Very Poor
2024-12-18T23:00:00+00:00,Delhi,IN,5.0,501.83,578.08,0.0,123.38,45.3,4646.3,46.94,16.21,400,Very Poor
2024-12-19T00:00:00+00:00,Delhi,IN,5.0,561.44,643.69,0.0,128.87,57.7,5340.58,63.48,19.76,400,Very Poor
2024-12-19T01:00:00+00:00,Delhi,IN,5.0,713.2,816.29,0.0,142.57,75.34,7370.0,105.5,25.33,400,Very Poor
2024-12-19T02:00:00+00:00,Delhi,IN,5.0,920.96,1056.71,0.0,159.03,81.06,10253.91,177.03,24.83,400,Very Poor
2024-12-19T03:00:00+00:00,Delhi,IN,5.0,1097.17,1251.54,0.33,175.48,82.97,12817.38,250.34,22.8,400,Very Poor
2024-12-19T04:00:00+00:00,Delhi,IN,5.0,1138.16,1284.68,2.77,200.15,81.06,13565.06,257.49,25.59,400,Very Poor
2024-12-19T05:00:00+00:00,Delhi,IN,5.0,1123.37,1257.78,10.91,249.51,83.92,13244.63,202.06,38.0,400,Very Poor
2024-12-19T06:00:00+00:00,Delhi,IN,5.0,1072.09,1187.2,37.19,304.34,92.51,11749.27,107.29,37.49,400,Very Poor
2024-12-19T07:00:00+00:00,Delhi,IN,5.0,426.8,458.18,125.89,104.19,139.24,3044.13,11.96,1.87,400,Very Poor
2024-12-19T08:00:00+00:00,Delhi,IN,5.0,285.16,304.4,155.93,62.38,109.67,1789.09,5.7,1.63,400,Very Poor
2024-12-19T09:00:00+00:00,Delhi,IN,5.0,240.67,256.87,161.65,52.78,100.14,1348.5,3.86,2.6,400,Very Poor
2024-12-19T10:00:00+00:00,Delhi,IN,5.0,251.2,272.89,137.33,75.4,108.72,1628.88,4.02,8.99,400,Very Poor
2024-12-19T11:00:00+00:00,Delhi,IN,5.0,293.16,325.94,90.12,122.01,114.44,2456.67,3.3,18.75,400,Very Poor
2024-12-19T12:00:00+00:00,Delhi,IN,5.0,331.39,374.99,35.05,171.36,107.77,3311.16,1.05,26.35,400,Very Poor
2024-12-19T13:00:00+00:00,Delhi,IN,5.0,379.69,441.05,1.86,205.64,102.04,4379.27,13.97,36.48,400,Very Poor
2024-12-19T14:00:00+00:00,Delhi,IN,5.0,447.87,533.04,0.0,200.15,98.23,5447.39,40.23,49.65,400,Very Poor
2024-12-19T15:00:00+00:00,Delhi,IN,5.0,516.76,622.48,0.0,191.93,96.32,6195.07,54.54,59.78,400,Very Poor
2024-12-19T16:00:00+00:00,Delhi,IN,5.0,557.81,674.7,0.0,174.11,86.78,6355.29,56.77,62.32,400,Very Poor
2024-12-19T17:00:00+00:00,Delhi,IN,5.0,569.81,687.55,0.0,153.54,75.34,6088.26,49.17,57.76,400,Very Poor
2024-12-19T18:00:00+00:00,Delhi,IN,5.0,544.42,652.67,0.0,132.98,59.13,5393.98,37.55,44.58,400,Very Poor
2024-12-19T19:00:00+00:00,Delhi,IN,5.0,496.17,585.65,0.01,113.79,43.87,4539.49,24.81,27.11,400,Very Poor
2024-12-19T20:00:00+00:00,Delhi,IN,5.0,465.03,540.39,0.08,100.08,36.72,3898.62,15.42,17.48,400,Very Poor
2024-12-19T21:00:00+00:00,Delhi,IN,5.0,449.08,514.05,0.58,89.11,33.86,3471.37,8.27,11.91,400,Very Poor
2024-12-19T22:00:00+00:00,Delhi,IN,5.0,457.46,518.15,0.84,83.63,33.38,3337.86,5.98,9.12,400,Very Poor
2024-12-19T23:00:00+00:00,Delhi,IN,5.0,483.82,546.82,0.2,79.51,32.42,3524.78,10.06,7.98,400,Very Poor
2024-12-20T00:00:00+00:00,Delhi,IN,5.0,515.01,580.82,0.03,78.14,33.38,3791.81,17.43,7.98,400,Very Poor
2024-12-20T01:00:00+00:00,Delhi,IN,5.0,569.65,646.64,0.0,79.51,40.05,4432.68,35.76,11.15,400,Very Poor
2024-12-20T02:00:00+00:00,Delhi,IN,5.0,670.26,768.68,0.0,87.74,54.36,5874.63,78.68,16.97,400,Very Poor
2024-12-20T03:00:00+00:00,Delhi,IN,5.0,750.84,863.32,0.41,101.45,66.76,7156.37,125.17,20.01,400,Very Poor
2024-12-20T04:00:00+00:00,Delhi,IN,5.0,749.85,861.44,3.08,113.79,78.2,7476.81,130.53,25.59,400,Very Poor
2024-12-20T05:00:00+00:00,Delhi,IN,5.0,745.34,859.74,10.46,137.09,94.41,7476.81,111.76,39.52,400,Very Poor
2024-12-20T06:00:00+00:00,Delhi,IN,5.0,746.22,861.58,30.4,175.48,114.44,7263.18,72.42,43.06,400,Very Poor
2024-12-20T07:00:00+00:00,Delhi,IN,5.0,371.95,421.67,77.25,124.75,219.35,2803.8,21.46,14.82,400,Very Poor
2024-12-20T08:00:00+00:00,Delhi,IN,5.0,318.2,362.62,95.84,108.3,202.18,2243.04,14.75,12.54,400,Very Poor
2024-12-20T09:00:00+00:00,Delhi,IN,5.0,305.35,351.2,110.15,100.08,186.92,2136.23,9.61,13.55,400,Very Poor
2024-12-20T10:00:00+00:00,Delhi,IN,5.0,295.85,344.32,101.57,102.82,167.85,2243.04,6.59,17.99,400,Very Poor
2024-12-20T11:00:00+00:00,Delhi,IN,5.0,308.7,362.94,69.38,124.75,146.87,2643.59,4.08,24.07,400,Very Poor
2024-12-20T12:00:00+00:00,Delhi,IN,5.0,311.91,370.06,24.32,146.69,123.98,3017.43,1.65,28.12,400,Very Poor
2024-12-20T13:00:00+00:00,Delhi,IN,5.0,312.84,373.98,1.32,145.32,113.49,3284.45,10.39,32.42,400,Very Poor
2024-12-20T14:00:00+00:00,Delhi,IN,5.0,317.2,381.86,0.04,127.49,108.72,3364.56,21.01,35.97,400,Very Poor
2024-12-20T15:00:00+00:00,Delhi,IN,5.0,315.77,381.25,0.07,117.9,93.46,3231.05,19.22,34.96,400,Very Poor
2024-12-20T16:00:00+00:00,Delhi,IN,5.0,313.63,379.14,0.31,108.3,74.39,3044.13,12.63,31.41,400,Very Poor
2024-12-20T17:00:00+00:00,Delhi,IN,5.0,318.28,385.75,0.45,100.08,61.04,3044.13,10.62,26.6,400,Very Poor
2024-12-20T18:00:00+00:00,Delhi,IN,5.0,308.73,373.51,0.4,90.48,49.59,2883.91,10.28,17.99,400,Very Poor
2024-12-20T19:00:00+00:00,Delhi,IN,5.0,281.54,336.21,0.59,78.83,37.67,2456.67,7.6,9.88,400,Very Poor
2024-12-20T20:00:00+00:00,Delhi,IN,5.0,258.93,303.53,1.99,68.55,29.09,2056.12,3.27,6.33,400,Very Poor
2024-12-20T21:00:00+00:00,Delhi,IN,5.0,247.31,284.2,4.38,59.63,25.03,1789.09,1.48,5.07,400,Very Poor
2024-12-20T22:00:00+00:00,Delhi,IN,5.0,246.01,277.95,7.06,53.47,23.13,1642.23,0.84,4.43,400,Very Poor
2024-12-20T23:00:00+00:00,Delhi,IN,5.0,251.65,280.71,8.67,50.04,22.41,1588.82,0.68,4.18,400,Very Poor
2024-12-21T00:00:00+00:00,Delhi,IN,5.0,264.41,292.74,7.15,50.04,23.6,1615.52,1.15,4.24,400,Very Poor
2024-12-21T01:00:00+00:00,Delhi,IN,5.0,287.13,319.13,2.53,54.15,27.42,1842.5,5.36,5.51,400,Very Poor
2024-12-21T02:00:00+00:00,Delhi,IN,5.0,327.74,369.69,0.05,56.21,33.38,2429.96,22.8,7.85,400,Very Poor
2024-12-21T03:00:00+00:00,Delhi,IN,5.0,365.09,416.53,0.7,55.52,37.67,3070.83,47.83,8.99,400,Very Poor
2024-12-21T04:00:00+00:00,Delhi,IN,5.0,391.11,448.37,3.98,55.52,42.44,3524.78,66.16,12.41,400,Very Poor
2024-12-21T05:00:00+00:00,Delhi,IN,5.0,411.93,474.11,9.39,64.43,53.41,3898.62,70.63,22.04,400,Very Poor
2024-12-21T06:00:00+00:00,Delhi,IN,5.0,423.14,486.01,21.64,86.37,71.53,4005.43,58.11,27.61,400,Very Poor
2024-12-21T07:00:00+00:00,Delhi,IN,5.0,266.39,302.38,62.94,78.83,109.67,2216.34,20.56,17.48,400,Very Poor
2024-12-21T08:00:00+00:00,Delhi,IN,5.0,244.11,276.55,86.55,73.34,111.58,1922.61,13.75,15.83,400,Very Poor
2024-12-21T09:00:00+00:00,Delhi,IN,5.0,241.89,274.05,97.27,72.66,112.53,1815.8,9.95,16.47,400,Very Poor
2024-12-21T10:00:00+00:00,Delhi,IN,5.0,236.35,269.64,92.98,76.09,102.04,1869.2,7.15,17.99,400,Very Poor
2024-12-21T11:00:00+00:00,Delhi,IN,5.0,246.74,285.41,64.37,95.96,87.74,2189.64,4.69,21.79,400,Very Poor
2024-12-21T12:00:00+00:00,Delhi,IN,5.0,260.85,305.49,23.96,124.75,79.15,2616.88,1.65,25.84,400,Very Poor
2024-12-21T13:00:00+00:00,Delhi,IN,5.0,281.7,334.14,2.3,132.98,74.39,3097.53,7.6,31.66,400,Very Poor
2024-12-21T14:00:00+00:00,Delhi,IN,5.0,309.37,372.84,0.1,122.01,71.53,3524.78,18.33,38.5,400,Very Poor
2024-12-21T15:00:00+00:00,Delhi,IN,5.0,334.44,408.01,0.02,111.04,66.76,3791.81,23.02,42.05,400,Very Poor
2024-12-21T16:00:00+00:00,Delhi,IN,5.0,360.24,442.05,0.01,105.56,62.94,4005.43,26.82,43.06,400,Very Poor
2024-12-21T17:00:00+00:00,Delhi,IN,5.0,389.92,480.94,0.0,101.45,57.7,4272.46,33.97,42.56,400,Very Poor
2024-12-21T18:00:00+00:00,Delhi,IN,5.0,387.96,478.93,0.0,95.96,46.73,4165.65,36.66,31.16,400,Very Poor
2024-12-21T19:00:00+00:00,Delhi,IN,5.0,353.27,434.0,0.0,89.11,34.81,3631.59,31.74,17.73,400,Very Poor
2024-12-21T20:00:00+00:00,Delhi,IN,5.0,335.02,408.38,0.0,82.94,30.28,3284.45,25.93,12.79,400,Very Poor
2024-12-21T21:00:00+00:00,Delhi,IN,5.0,329.55,398.37,0.0,78.83,29.33,3097.53,22.8,11.15,400,Very Poor
2024-12-21T22:00:00+00:00,Delhi,IN,5.0,327.95,393.16,0.0,74.71,29.33,2964.02,21.23,10.39,400,Very Poor
2024-12-21T23:00:00+00:00,Delhi,IN,5.0,329.9,392.46,0.0,71.97,29.09,2937.32,21.23,9.37,400,Very Poor
2024-12-22T00:00:00+00:00,Delhi,IN,5.0,341.41,403.68,0.0,70.6,29.56,3017.43,25.03,8.99,400,Very Poor
2024-12-22T01:00:00+00:00,Delhi,IN,5.0,376.69,445.18,0.0,71.29,33.86,3524.78,39.79,11.15,400,Very Poor
2024-12-22T02:00:00+00:00,Delhi,IN,5.0,464.94,553.11,0.0,74.71,43.39,4806.52,82.25,16.97,400,Very Poor
2024-12-22T03:00:00+00:00,Delhi,IN,5.0,568.18,679.72,0.33,80.2,50.54,6568.91,143.05,21.53,400,Very Poor
2024-12-22T04:00:00+00:00,Delhi,IN,5.0,666.84,795.37,2.21,91.85,56.27,8224.49,193.12,31.16,400,Very Poor
2024-12-22T05:00:00+00:00,Delhi,IN,5.0,751.75,889.89,6.44,131.61,69.62,9399.41,203.85,45.09,400,Very Poor
2024-12-22T06:00:00+00:00,Delhi,IN,5.0,818.68,955.13,18.95,216.6,84.88,10040.28,153.78,46.1,400,Very Poor
2024-12-22T07:00:00+00:00,Delhi,IN,5.0,251.03,279.48,86.55,94.59,125.89,2056.12,16.76,6.78,400,Very Poor
2024-12-22T08:00:00+00:00,Delhi,IN,5.0,180.64,198.64,117.3,57.58,87.74,1241.68,6.59,2.98,400,Very Poor
2024-12-22T09:00:00+00:00,Delhi,IN,5.0,169.55,185.54,128.75,49.35,82.02,1081.47,4.25,2.56,400,Very Poor
2024-12-22T10:00:00+00:00,Delhi,IN,5.0,178.61,195.59,121.59,56.21,91.55,1134.87,3.02,3.48,400,Very Poor
2024-12-22T11:00:00+00:00,Delhi,IN,5.0,206.9,227.78,94.41,78.14,109.67,1401.9,1.82,5.95,400,Very Poor
2024-12-22T12:00:00+00:00,Delhi,IN,5.0,240.66,266.2,65.09,97.33,115.39,1695.63,0.28,8.49,400,Very Poor
2024-12-22T13:00:00+00:00,Delhi,IN,5.0,282.26,318.48,27.18,130.24,106.81,2376.56,0.34,16.72,400,Very Poor
2024-12-22T14:00:00+00:00,Delhi,IN,5.0,329.76,382.22,1.63,149.43,88.69,3231.05,8.83,29.13,400,Very Poor
2024-12-22T15:00:00+00:00,Delhi,IN,5.0,363.98,428.48,0.03,139.83,71.53,3791.81,21.23,38.0,400,Very Poor
2024-12-22T16:00:00+00:00,Delhi,IN,5.0,370.59,439.64,0.02,126.12,55.79,3791.81,22.13,39.01,400,Very Poor
2024-12-22T17:00:00+00:00,Delhi,IN,5.0,357.17,421.47,0.15,115.16,46.73,3364.56,15.2,32.93,400,Very Poor
2024-12-22T18:00:00+00:00,Delhi,IN,5.0,328.67,380.81,2.86,105.56,40.53,2803.8,5.31,22.04,400,Very Poor
2024-12-22T19:00:00+00:00,Delhi,IN,5.0,294.27,332.35,20.03,85.0,34.81,2189.64,0.2,11.91,400,Very Poor
2024-12-22T20:00:00+00:00,Delhi,IN,5.0,276.83,306.65,38.98,65.8,35.29,1842.5,0.0,9.12,400,Very Poor
2024-12-22T21:00:00+00:00,Delhi,IN,5.0,263.73,288.1,52.93,50.72,36.72,1575.47,0.0,7.66,400,Very Poor
2024-12-22T22:00:00+00:00,Delhi,IN,5.0,250.3,271.15,63.66,41.81,39.58,1375.2,0.0,6.78,400,Very Poor
2024-12-22T23:00:00+00:00,Delhi,IN,5.0,254.8,276.36,57.94,41.81,35.29,1401.9,0.0,7.6,400,Very Poor
2024-12-23T00:00:00+00:00,Delhi,IN,5.0,261.52,285.01,48.64,45.24,33.86,1495.36,0.0,8.49,400,Very Poor
2024-12-23T01:00:00+00:00,Delhi,IN,5.0,275.13,302.58,31.83,58.95,39.1,1789.09,0.15,11.4,400,Very Poor
2024-12-23T02:00:00+00:00,Delhi,IN,5.0,311.41,349.83,5.05,85.0,51.02,2536.77,8.27,19.0,400,Very Poor
2024-12-23T03:00:00+00:00,Delhi,IN,5.0,355.86,406.54,0.25,91.85,65.8,3524.78,41.13,26.85,400,Very Poor
2024-12-23T04:00:00+00:00,Delhi,IN,5.0,384.93,446.55,1.21,97.33,77.25,4219.06,66.16,32.93,400,Very Poor
2024-12-23T05:00:00+00:00,Delhi,IN,5.0,384.68,454.77,2.68,102.82,89.65,4486.08,73.31,35.97,400,Very Poor
2024-12-23T06:00:00+00:00,Delhi,IN,5.0,345.97,408.47,4.6,105.56,104.9,4005.43,59.9,32.42,400,Very Poor
2024-12-23T07:00:00+00:00,Delhi,IN,5.0,236.83,266.08,11.18,108.3,133.51,2216.34,17.66,16.97,400,Very Poor
2024-12-23T08:00:00+00:00,Delhi,IN,5.0,206.11,226.44,11.62,106.93,131.61,1815.8,10.28,13.81,400,Very Poor
2024-12-23T09:00:00+00:00,Delhi,IN,5.0,185.35,201.26,15.91,102.82,129.7,1562.12,3.91,12.16,400,Very Poor
2024-12-23T10:00:00+00:00,Delhi,IN,5.0,159.92,173.15,43.27,89.11,122.07,1241.68,0.4,9.63,400,Very Poor
2024-12-23T11:00:00+00:00,Delhi,IN,5.0,191.8,209.15,35.76,97.33,127.79,1415.25,0.28,11.91,400,Very Poor
2024-12-23T12:00:00+00:00,Delhi,IN,5.0,226.34,248.5,17.17,104.19,120.16,1668.93,0.76,14.95,400,Very Poor
2024-12-23T13:00:00+00:00,Delhi,IN,5.0,235.25,260.25,6.97,97.33,102.04,1789.09,2.37,18.49,400,Very Poor
2024-12-23T14:00:00+00:00,Delhi,IN,5.0,214.59,241.96,5.28,89.11,88.69,1789.09,2.93,22.29,400,Very Poor
2024-12-23T15:00:00+00:00,Delhi,IN,5.0,185.63,214.55,6.79,85.0,82.02,1708.98,2.12,23.56,400,Very Poor
2024-12-23T16:00:00+00:00,Delhi,IN,5.0,163.91,194.42,10.37,80.2,69.62,1628.88,1.13,22.29,400,Very Poor
2024-12-23T17:00:00+00:00,Delhi,IN,5.0,157.19,190.5,11.18,77.46,56.74,1655.58,0.98,19.51,400,Very Poor
2024-12-23T18:00:00+00:00,Delhi,IN,5.0,149.54,181.49,12.52,75.4,47.68,1588.82,0.74,13.81,400,Very Poor
2024-12-23T19:00:00+00:00,Delhi,IN,5.0,143.0,171.07,13.05,73.34,37.19,1495.36,0.56,8.23,400,Very Poor
2024-12-23T20:00:00+00:00,Delhi,IN,5.0,151.23,180.6,9.57,73.34,31.47,1588.82,0.85,6.52,400,Very Poor
2024-12-23T21:00:00+00:00,Delhi,IN,5.0,164.19,196.0,6.35,72.66,29.8,1708.98,1.4,6.14,400,Very Poor
